year,tournament_id,tournament_name,execution_time,player_id,first_name,last_name,display_name,status,owgr
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,36699,Patrick,Rodgers,"Rodgers, Patrick",IN,76
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,22405,Justin,Rose,"Rose, Justin",IN,45
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,37275,Sam,Ryder,"Ryder, Sam",IN,109
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,48081,Xander,Schauffele,"Schauffele, Xander",IN,5
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,46046,Scottie,Scheffler,"Scheffler, Scottie",IN,1
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,47347,Adam,Schenk,"Schenk, Adam",IN,52
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,24502,Adam,Scott,"Scott, Adam",IN,51
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,29221,Webb,Simpson,"Simpson, Webb",IN,225
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,46340,Alex,Smalley,"Smalley, Alex",IN,95
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,39324,J.J.,Spaun,"Spaun, J.J.",IN,107
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,34046,Jordan,Spieth,"Spieth, Jordan",IN,14
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,49960,Sepp,Straka,"Straka, Sepp",IN,17
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,40115,Adam,Svensson,"Svensson, Adam",IN,61
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,25493,Nick,Taylor,"Taylor, Nick",IN,55
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,51634,Sahith,Theegala,"Theegala, Sahith",IN,18
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,33448,Justin,Thomas,"Thomas, Justin",IN,26
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,30927,Brendon,Todd,"Todd, Brendon",IN,60
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,40006,Erik,van Rooyen,"van Rooyen, Erik",IN,87
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,52374,Brandon,Wu,"Wu, Brandon",IN,117
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,57366,Cameron,Young,"Young, Cameron",IN,19
2024,R2024005,AT&T Pebble Beach Pro-Am,2024-02-04 10:23:48.573206,45242,Kevin,Yu,"Yu, Kevin",IN,114
